time,equity,cash,pos_side,pos_qty,pos_entry,pos_sl,pos_tp
1772295300,9994.0,9994.0,,0.0,,,
1772295600,9994.0,9994.0,,0.0,,,
1772295900,9994.0,9994.0,,0.0,,,
1772296200,9994.0,9994.0,,0.0,,,
1772296500,9994.0,9994.0,,0.0,,,
1772296800,9994.0,9994.0,,0.0,,,
1772297100,9994.0,9994.0,,0.0,,,
1772297400,9994.0,9994.0,,0.0,,,
1772297700,9994.0,9994.0,,0.0,,,
1772298000,9993.4725,9994.0,BUY,0.5,2150.055,2140.055,2168.055
1772298300,9991.8795,9994.0,BUY,0.5,2150.055,2140.055,2168.055
1772298600,9989.052,9994.0,BUY,0.5,2150.055,2140.055,2168.055
1772298900,9989.0,9989.0,,0.0,,,
1772299200,9989.0,9989.0,,0.0,,,
1772299500,9989.0,9989.0,,0.0,,,
1772299800,9989.0,9989.0,,0.0,,,
1772300100,9994.0865,9989.0,BUY,0.5,2133.349,2123.349,2151.349
1772300400,9991.2275,9989.0,BUY,0.5,2133.349,2123.349,2151.349
1772300700,9989.3865,9989.0,BUY,0.5,2133.349,2123.349,2151.349
1772301000,9998.0,9998.0,,0.0,,,
1772301300,9998.849,9998.0,BUY,0.5,2150.378,2140.378,2168.378
1772301600,9999.6075,9998.0,BUY,0.5,2150.378,2140.378,2168.378
1772301900,9996.787,9998.0,BUY,0.5,2150.378,2140.378,2168.378
1772302200,9994.1235,9998.0,BUY,0.5,2150.378,2140.378,2168.378
1772302500,10007.0,10007.0,,0.0,,,
1772302800,10004.786,10007.0,BUY,0.5,2166.947,2156.947,2184.947
1772303100,10002.0,10002.0,,0.0,,,
1772303400,10002.0,10002.0,,0.0,,,
1772303700,10002.0,10002.0,,0.0,,,
1772304000,10003.512,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772304300,10002.878,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772304600,10000.0465,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772304900,10001.858,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772305200,10005.589,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772305500,10002.6045,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772305800,10003.173,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772306100,10005.0455,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772306400,10006.037,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772306700,10003.1315,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772307000,10004.4785,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772307300,10004.165,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772307600,10001.2665,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772307900,10006.8145,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772308200,10003.8335,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772308500,10005.234,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772308800,10002.293,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772309100,10010.2015,10002.0,BUY,0.5,2178.106,2168.106,2196.106
1772309400,10011.0,10011.0,,0.0,,,
1772309700,10008.265,10011.0,BUY,0.5,2199.31,2189.31,2217.31
1772310000,10006.0,10006.0,,0.0,,,
1772310300,10006.0,10006.0,,0.0,,,
1772310600,10015.0,10015.0,,0.0,,,
1772310900,10012.087,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772311200,10015.552,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772311500,10012.6605,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772311800,10014.9065,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772312100,10011.92,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772312400,10015.23,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772312700,10016.393,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772313000,10017.49,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772313300,10015.026,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772313600,10013.007,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772313900,10011.7905,10015.0,BUY,0.5,2234.706,2224.706,2252.706
1772314200,10010.0,10010.0,,0.0,,,
1772314500,10010.0,10010.0,,0.0,,,
1772314800,10010.0,10010.0,,0.0,,,
1772315100,10010.0,10010.0,,0.0,,,
1772315400,10010.0,10010.0,,0.0,,,
1772315700,10010.0,10010.0,,0.0,,,
1772316000,10010.0,10010.0,,0.0,,,
1772316300,10010.0,10010.0,,0.0,,,
1772316600,10010.0,10010.0,,0.0,,,
1772316900,10010.0,10010.0,,0.0,,,
1772317200,10010.0,10010.0,,0.0,,,
1772317500,10010.0,10010.0,,0.0,,,
1772317800,10010.0,10010.0,,0.0,,,
1772318100,10010.0,10010.0,,0.0,,,
1772318400,10010.0,10010.0,,0.0,,,
1772318700,10010.0,10010.0,,0.0,,,
1772319000,10010.0,10010.0,,0.0,,,
1772319300,10010.2615,10010.0,BUY,0.5,2190.918,2180.918,2208.918
1772319600,10007.3735,10010.0,BUY,0.5,2190.918,2180.918,2208.918
1772319900,10010.644,10010.0,BUY,0.5,2190.918,2180.918,2208.918
1772320200,10011.2435,10010.0,BUY,0.5,2190.918,2180.918,2208.918
1772320500,10008.4825,10010.0,BUY,0.5,2190.918,2180.918,2208.918
1772320800,10019.0,10019.0,,0.0,,,
1772321100,10018.154,10019.0,BUY,0.5,2207.21,2197.21,2225.21
1772321400,10017.461,10019.0,BUY,0.5,2207.21,2197.21,2225.21
1772321700,10017.2595,10019.0,BUY,0.5,2207.21,2197.21,2225.21
1772322000,10014.3345,10019.0,BUY,0.5,2207.21,2197.21,2225.21
1772322300,10014.0,10014.0,,0.0,,,
1772322600,10012.8455,10014.0,BUY,0.5,2215.443,2205.443,2233.443
1772322900,10009.891,10014.0,BUY,0.5,2215.443,2205.443,2233.443
1772323200,10009.0,10009.0,,0.0,,,
1772323500,10009.0,10009.0,,0.0,,,
1772323800,10005.96,10009.0,BUY,0.5,2203.592,2193.592,2221.592
1772324100,10004.0,10004.0,,0.0,,,
1772324400,10004.0,10004.0,,0.0,,,
1772324700,10004.0,10004.0,,0.0,,,
1772325000,10004.0,10004.0,,0.0,,,
1772325300,10004.0,10004.0,,0.0,,,
1772325600,10004.0,10004.0,,0.0,,,
1772325900,10001.5705,10004.0,BUY,0.5,2179.835,2169.835,2197.835
1772326200,9999.7855,10004.0,BUY,0.5,2179.835,2169.835,2197.835
1772326500,9999.0,9999.0,,0.0,,,
1772326800,9999.0,9999.0,,0.0,,,
1772327100,9999.0,9999.0,,0.0,,,
1772327400,9999.0,9999.0,,0.0,,,
1772327700,9999.0,9999.0,,0.0,,,
1772328000,9999.0,9999.0,,0.0,,,
1772328300,9998.4065,9999.0,BUY,0.5,2157.385,2147.385,2175.385
1772328600,9996.972,9999.0,BUY,0.5,2157.385,2147.385,2175.385
1772328900,9994.1595,9999.0,BUY,0.5,2157.385,2147.385,2175.385
1772329200,9994.0,9994.0,,0.0,,,
1772329500,9994.0,9994.0,,0.0,,,
1772329800,9994.0,9994.0,,0.0,,,
1772330100,9994.0,9994.0,,0.0,,,
1772330400,9994.0,9994.0,,0.0,,,
1772330700,9992.565,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772331000,9993.1615,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772331300,9991.576000000001,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772331600,9994.3595,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772331900,9991.533,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772332200,9992.663,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772332500,9994.5295,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772332800,9991.747,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772333100,9989.0075,9994.0,BUY,0.5,2137.04,2127.04,2155.04
1772333400,9989.0,9989.0,,0.0,,,
1772333700,9989.0,9989.0,,0.0,,,
1772334000,9989.0,9989.0,,0.0,,,
1772334300,9989.0,9989.0,,0.0,,,
1772334600,9989.0,9989.0,,0.0,,,
1772334900,9989.0,9989.0,,0.0,,,
1772335200,9989.0,9989.0,,0.0,,,
1772335500,9989.0,9989.0,,0.0,,,
1772335800,9989.0,9989.0,,0.0,,,
1772336100,9993.671,9989.0,BUY,0.5,2111.147,2101.147,2129.147
1772336400,9990.8445,9989.0,BUY,0.5,2111.147,2101.147,2129.147
1772336700,9990.2825,9989.0,BUY,0.5,2111.147,2101.147,2129.147
1772337000,9994.214,9989.0,BUY,0.5,2111.147,2101.147,2129.147
1772337300,9998.0,9998.0,,0.0,,,
1772337600,9995.2295,9998.0,BUY,0.5,2138.489,2128.489,2156.489
1772337900,9993.0,9993.0,,0.0,,,
1772338200,9993.0,9993.0,,0.0,,,
1772338500,9993.0,9993.0,,0.0,,,
1772338800,9993.0,9993.0,,0.0,,,
1772339100,9993.0,9993.0,,0.0,,,
1772339400,9993.0,9993.0,,0.0,,,
1772339700,9993.0,9993.0,,0.0,,,
1772340000,9993.0,9993.0,,0.0,,,
1772340300,9993.0,9993.0,,0.0,,,
1772340600,9993.0,9993.0,,0.0,,,
1772340900,9993.0,9993.0,,0.0,,,
1772341200,9993.0,9993.0,,0.0,,,
1772341500,9992.856,9993.0,SELL,0.5,2126.352,2136.352,2108.352
1772341800,9992.53,9993.0,SELL,0.5,2126.352,2136.352,2108.352
1772342100,9988.0,9988.0,,0.0,,,
1772342400,9988.0,9988.0,,0.0,,,
1772342700,9986.613,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772343000,9985.8655,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772343300,9984.6265,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772343600,9986.5715,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772343900,9989.359,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772344200,9989.1785,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772344500,9991.903,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772344800,9992.7185,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772345100,9993.1235,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772345400,9991.3895,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772345700,9994.1725,9988.0,SELL,0.5,2132.885,2142.885,2114.885
1772346000,9990.258,9988.0,SELL,0.5,2132.885,2142.885,2114.885
