time_s,symbol,side,qty,price,reason
1774528800,Boom 900 Index,CLOSE,0.2,8812.404999999999,stop
1774530600,Boom 900 Index,BUY,0.2,8815.884,signal
1774542600,Boom 900 Index,CLOSE,0.2,8841.909,takeprofit
1774549800,Boom 900 Index,BUY,0.2,8852.349,signal
1774557300,Boom 900 Index,CLOSE,0.2,8878.369,takeprofit
1774580700,Boom 900 Index,BUY,0.2,8896.446,signal
1774585800,Boom 900 Index,CLOSE,0.2,8922.466,takeprofit
1774586100,Boom 900 Index,BUY,0.2,8923.983,signal
1774589700,Boom 900 Index,CLOSE,0.2,8907.998,stop
1774590600,Boom 900 Index,BUY,0.2,8909.901,signal
1774600800,Boom 900 Index,CLOSE,0.2,8893.921,stop
1774602000,Boom 900 Index,BUY,0.2,8902.518,signal
1774606200,Boom 900 Index,CLOSE,0.2,8886.538,stop
1774606800,Boom 900 Index,BUY,0.2,8891.059,signal
1774608600,Boom 900 Index,CLOSE,0.2,8917.079,takeprofit
1774608900,Boom 900 Index,BUY,0.2,8925.325,signal
1774610400,Boom 900 Index,CLOSE,0.2,8909.34,stop
1774611600,Boom 900 Index,BUY,0.2,8907.333999999999,signal
1774611900,Boom 900 Index,CLOSE,0.2,8933.354,takeprofit
1774625400,Boom 900 Index,BUY,0.2,8964.475,signal
1774626600,Boom 900 Index,CLOSE,0.2,8948.484999999999,stop
1774632900,Boom 900 Index,BUY,0.2,8919.681,signal
1774635300,Boom 900 Index,CLOSE,0.2,8945.696,takeprofit
1774635600,Boom 900 Index,BUY,0.2,8962.589,signal
1774640700,Boom 900 Index,CLOSE,0.2,8946.598999999998,stop
1774641300,Boom 900 Index,BUY,0.2,8951.571,signal
1774642800,Boom 900 Index,CLOSE,0.2,8935.580999999998,stop
1774645800,Boom 900 Index,BUY,0.2,8921.002,signal
1774654800,Boom 900 Index,CLOSE,0.2,8905.017,stop
1774659900,Boom 900 Index,BUY,0.2,8902.693,signal
1774661400,Boom 900 Index,CLOSE,0.2,8886.713,stop
1774661700,Boom 900 Index,BUY,0.2,8914.127,signal
1774666800,Boom 900 Index,CLOSE,0.2,8940.142,takeprofit
1774677300,Boom 900 Index,BUY,0.2,8946.032000000001,signal
1774678800,Boom 900 Index,CLOSE,0.2,8930.042,stop
1774679400,Boom 900 Index,BUY,0.2,8935.191,signal
1774680900,Boom 900 Index,CLOSE,0.2,8919.206,stop
1774683600,Boom 900 Index,BUY,0.2,8906.77,signal
1774689900,Boom 900 Index,CLOSE,0.2,8890.79,stop
1774692600,Boom 900 Index,BUY,0.2,8890.725,signal
1774694100,Boom 900 Index,CLOSE,0.2,8874.745,stop
1774694700,Boom 900 Index,BUY,0.2,8880.866,signal
1774696200,Boom 900 Index,CLOSE,0.2,8864.886,stop
1774696800,Boom 900 Index,BUY,0.2,8877.822,signal
1774700700,Boom 900 Index,CLOSE,0.2,8861.842,stop
1774703100,Boom 900 Index,BUY,0.2,8874.503999999999,signal
1774704300,Boom 900 Index,CLOSE,0.2,8858.524,stop
1774705800,Boom 900 Index,BUY,0.2,8861.387,signal
1774707300,Boom 900 Index,CLOSE,0.2,8845.407000000001,stop
1774707900,Boom 900 Index,BUY,0.2,8853.896,signal
1774709400,Boom 900 Index,CLOSE,0.2,8879.916000000001,takeprofit
1774709700,Boom 900 Index,BUY,0.2,8888.809,signal
